报告期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业收入(万元),421362,281017,140481,467789,350648,235381,115662,376784,281646,187272,90446,298641,221774,146745,71296,244758,14043,10391,6619,16002,18000,12221,6508,24047,19003,12111,4994,23714,16307,10689,4325,22202,14884,9375,3958,21299,14629,9531,3831,21855,14881,9753,3632,21165,14340,9597,4032,
营业成本(万元),63112,41281,20228,69045,51627,34705,17124,59003,44565,28909,13710,46894,35401,23803,11768,36970,11723,8100,4655,12375,13338,8616,4468,16698,12898,8248,3377,16977,11327,7265,2935,15789,10205,6233,2718,15470,10503,6733,2654,16074,10931,7083,2756,14273,9380,6115,2545,
营业利润(万元),98588,63843,30047,105642,75668,48996,22390,75562,54133,35828,16014,56448,40201,26621,12420,41459,-3462,-1862,25,-3696,287,238,110,478,970,396,97,738,733,450,70,643,698,400,61,875,530,410,39,1047,1178,920,78,1376,1158,949,104,
利润总额(万元),106011,67824,33899,108797,78793,51389,24464,79957,58316,38391,18478,60465,44099,29367,14622,46487,45,-1784,23,-3511,550,230,110,828,980,400,97,873,891,450,70,780,694,399,58,906,490,369,51,1682,1167,917,77,1396,1155,944,96,
所得税费用(万元),15231,9594,4780,15361,11217,7384,3590,11645,8585,5438,2628,8525,6228,3854,2061,6214,--,--,4,-47,91,37,19,34,156,62,16,25,137,69,11,7,107,61,11,64,-89,-119,13,592,361,279,25,423,381,312,32,
净利润(万元),90780,58230,29120,93436,67577,44005,20874,68312,49731,32952,15850,51939,37871,25513,12561,40272,45,-1784,19,-3464,460,193,91,794,824,337,80,848,754,381,59,773,586,337,47,842,579,489,39,1090,806,638,51,974,774,633,64,
基本每股收益,1.12,0.72,0.36,1.17,0.85,0.56,0.27,0.88,0.64,0.42,0.2,0.67,0.49,0.33,0.16,0.66,0,-0.13,0,-0.25,0.03,0.01,0.01,0.06,0.06,0.02,0.01,0.06,0.06,0.03,0.01,0.07,0.06,0.03,0,0.08,0.05,0.05,0,0.1,0.08,0.06,0.01,0.09,0.07,0.06,0.01,
货币资金(万元),65275,64942,106758,89032,67714,49463,47000,27046,22855,20546,53095,64506,31285,19826,66769,6505,11096,8520,5329,5711,4958,5077,5182,6287,7053,6328,5771,6413,5976,5360,6798,8354,6095,7104,4777,8344,6448,6414,6224,8170,5409,5107,5371,6015,
应收账款(万元),171245,164551,149096,133200,135797,131508,121820,109919,112265,111579,98886,89971,89956,90279,79122,74305,12839,14121,16679,14194,20054,19262,19771,19032,16545,16348,15717,15360,18155,16974,17474,15482,17229,15647,14921,15132,15962,16795,15851,15458,16247,15923,13341,12566,
存货(万元),22605,22684,20227,20440,14636,13356,13386,17065,15432,14029,12324,12367,8973,8011,8341,9916,18118,17447,16848,18686,16487,15974,13230,12778,11334,11239,11172,10233,9114,9601,9613,9224,9249,8636,9341,8894,8422,7104,6732,6247,7547,8135,8605,7944,
流动资产合计(万元),287115,279449,305040,276103,249352,229020,201571,171777,171831,169553,192392,197817,167275,159904,158454,94803,46028,44845,42759,42463,45639,43831,41878,41536,37552,37221,35144,34439,35681,34441,37107,38794,38004,38181,33682,37089,34886,34801,33641,33483,33408,31654,30277,29216,
固定资产净额(万元),153908,141035,143099,143178,121236,92697,87836,88699,90865,93054,94077,89354,90517,82991,84516,78834,17668,18243,18635,19070,16829,17004,17361,17482,17357,17278,17368,17378,18116,15601,15889,16055,16622,16905,16946,17180,16109,16375,16577,17001,15626,15728,15908,16175,
资产总计(万元),559471,519901,533304,498761,458303,427390,393711,358542,350699,344274,359055,335772,291147,277400,266855,201445,96762,101310,100306,99287,101484,99616,97981,96182,94454,91826,87615,86316,89166,85996,86890,83622,84307,84119,81682,82961,82000,82202,81432,80232,80808,81301,80304,78968,
流动负债合计(万元),155113,152055,136878,123437,109822,102453,98419,84026,96527,106799,138601,103559,73154,71702,74044,83351,35467,41812,38942,37942,36342,34487,32816,32608,30723,31582,31990,32889,37233,34436,32547,29337,28209,28270,26016,27343,26645,26937,26511,25349,26209,26870,26354,25069,
非流动负债合计(万元),11929,7969,6556,6573,5589,5617,3134,3233,2566,2648,2728,2813,2661,2725,2790,2853,12170,12202,12265,12265,12138,12392,12392,10892,11018,8018,3518,1400,0,0,3000,3000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,
负债合计(万元),167043,160023,143434,130010,115411,108070,101553,87259,99093,109447,141330,106372,75815,74428,76833,86204,47637,54014,51207,50207,48480,46878,45208,43500,41741,39600,35508,34289,37233,34436,35547,32337,33209,33270,31016,32343,31645,31937,31511,30349,31209,31870,31354,30069,
所有者权益(或股东权益)合计(万元),392428,359878,389870,368751,342891,319319,292157,271283,251606,234827,217725,229399,215332,202973,190021,115241,49125,47296,49099,49080,53004,52738,52773,52682,52713,52226,52107,52027,51933,51560,51344,51285,51099,50849,50666,50618,50355,50265,49921,49883,49599,49431,48950,48899,
期初现金及现金等价物余额(万元),87057,87057,87057,27046,27046,27046,27046,64423,64423,64423,65026,6505,6505,6505,6505,2789,3900,3900,3900,4787,6287,6287,6287,6413,6413,6413,6413,8354,8354,8354,8354,8344,8344,8344,8344,8170,8170,8170,8170,6015,6015,6015,6015,7594,7594,7594,7594,
经营活动产生的现金流量净额(万元),99243,71103,33901,91310,66593,46283,28083,64548,54789,32900,17482,61611,47571,28295,22050,28716,4464,225,169,2701,1424,618,188,41,1305,236,1071,5113,6175,2963,2675,492,74,432,39,2305,853,357,-224,3672,26,325,119,424,1768,1207,-48,
投资活动产生的现金流量净额(万元),-61907,-34276,-16137,-39443,-34080,-32106,-8127,-42332,-36832,-32343,-25262,-64980,-54782,-51876,-2972,-26133,1227,1966,-1350,-4441,-2923,-2302,-2039,-5923,-6711,-3845,-1138,-7489,-9893,-7634,-5409,-701,-1823,-991,-2588,-753,-1688,-1534,-1482,-641,-1111,-676,-570,-5181,-4274,-2629,-364,
筹资活动产生的现金流量净额(万元),-59118,-58942,-12,8144,8155,8240,-3,-59593,-59590,-44500,-4151,61287,31991,36902,41187,1132,-83,229,679,853,171,475,745,5755,6045,3524,-575,435,1341,1677,1177,219,-501,-681,-1019,-1378,-886,-579,-238,-877,478,-557,-193,3178,3415,-933,2782,
现金及现金等价物净增加额(万元),-21781,-22115,17752,60011,40667,22417,19954,-37377,-41634,-43943,-11931,57918,24779,13320,60264,3716,5608,2420,-502,-887,-1329,-1210,-1105,-126,640,-85,-642,-1941,-2378,-2994,-1557,10,-2249,-1240,-3568,175,-1721,-1755,-1945,2154,-606,-908,-645,-1579,909,-2356,2370,
期末现金及现金等价物余额(万元),65275,64942,104809,87057,67714,49463,47000,27046,22789,20480,53095,64423,31285,19826,66769,6505,9507,6320,3398,3900,4958,5077,5182,6287,7053,6328,5771,6413,5976,5360,6798,8354,6095,7104,4777,8344,6448,6414,6224,8170,5409,5107,5371,6015,8503,5238,9964,
