报告期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业收入(万元),1006612,634459,316936,1109372,826407,527911,266860,931596,687082,438620,220395,745225,548967,351044,172140,620307,453720,296925,148185,543507,403960,261076,134000,455039,331922,216672,111921,374411,281403,186941,94248,302896,221147,142914,71156,239256,178730,119748,59849,195966,138712,90015,40191,143661,104898,67855,33786,
营业成本(万元),135430,85150,41839,143463,108702,70459,38298,137167,102985,68604,36195,131322,97268,65151,31556,115808,88374,59708,23680,87040,62179,40830,22428,78414,56549,36164,19376,60550,43644,28368,14203,52385,35274,22896,11619,40087,30614,22063,9377,33037,23693,15666,6086,27949,19910,13218,6441,
营业利润(万元),279431,187064,94839,302433,228507,154133,80911,255887,189651,129192,66437,177245,136463,92546,47287,145107,114011,79191,40591,130020,101625,71241,37325,103240,83819,58611,32234,84521,69275,47217,24163,77172,56263,44030,24647,44971,37407,25818,10199,50764,33906,18759,10953,28975,21347,14053,7767,
利润总额(万元),279595,187213,95028,301318,227680,153726,80808,256197,188789,128544,65810,179965,136236,92666,47338,147853,113988,79163,40620,134650,104464,73327,37465,106505,84446,59200,32269,86021,69524,47384,24223,78069,56341,44093,24698,47002,37959,25562,10215,51146,34155,18777,10957,28930,21309,14043,7768,
所得税费用(万元),41167,27845,14256,37899,33172,21674,12492,33800,28304,19964,9984,22672,20521,14235,7356,18648,18649,13246,6160,19509,18997,14273,5668,12464,13107,9737,5658,10477,11227,6940,3317,8739,7102,5703,2870,3443,9607,5889,2577,9293,8474,3151,3553,8407,5862,3390,2766,
净利润(万元),238428,159368,80772,263419,194508,132052,68316,222397,160485,108580,55826,157293,115715,78430,39981,129205,95339,65918,34460,115141,85467,59054,31797,94041,71339,49464,26611,75544,58297,40444,20906,69330,49238,38390,21828,43559,28352,19673,7638,41853,25682,15625,7403,20522,15448,10653,5002,
基本每股收益,0.83,0.56,0.34,1.1,0.82,0.56,0.35,1.11,0.8,0.54,0.36,1.01,0.75,0.51,0.29,0.91,0.68,0.47,0.27,0.87,0.65,0.45,0.27,0.78,0.6,0.42,0.34,0.97,0.76,0.53,0.27,1.07,0.76,0.6,0.41,0.82,0.53,0.37,0.17,0.96,0.58,0.36,0.17,0.48,0.47,0.42,0.2,
货币资金(万元),358223,470502,596444,491215,620262,579217,550533,513312,463955,414306,382900,344901,309895,281731,236808,216914,180709,167552,159834,132947,124618,107264,96239,94939,95986,97392,95241,99505,92264,76318,75181,70725,67200,75941,66774,38518,43355,52870,55112,57249,79283,71475,67361,56555,
应收账款(万元),291927,290087,240931,232459,254749,224117,211542,209228,226448,192182,197081,179574,171329,165383,166478,155983,159553,152811,151178,144342,146964,137068,153408,125075,130223,118919,118282,116247,110069,104474,94957,85456,72551,64462,65667,61240,57017,53295,50540,42726,25454,20810,16491,14122,
存货(万元),75699,65930,78461,63659,60096,58119,67064,52297,59488,58934,55349,55089,51184,44463,42083,42993,39505,31242,35778,33784,34705,35879,32861,29999,26829,22960,22590,17618,16568,17700,16841,17713,17129,16545,16133,16231,11025,11701,11924,11513,11761,9795,10402,9824,
